scooter-href,etat,marque,annee,adresse,prix,image_link-src,description
https://www.expat-dakar.com/annonce/can-am-ryker-rallye-6203710,D'occasion,Can Am,2019.0,Liberte 3,45000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d413cee8ba796fb0ed76bf62b60d4b2a/-/horizon-files-prod/ed/picture/qrz85k49/2bd6bdeb41661144c8fc8d1ba5ae9386bde5adb7.jpg,"Je vends deux modèle can am ryker rallye 2019 chaque véhicule a maximum 5000klm, niveau administration les CMC on était faite le dédouanement aussi il manque plu qu'à faire les démarches pour effectuer les carte grise.

Le prix indiqué et le prix de chaque moto vendu seule."
https://www.expat-dakar.com/annonce/casque-moto-vega-jet-6227592,Neuf,Italjet,2024.0,Castor,26500,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0eda6574dcdc7bd377dcfd3880b25cac/-/horizon-files-prod/ed/picture/q9mj67pn/5e34b66f3b7f6c2ad492562c480f49d20b63ce34.jpg,Casque Moto Vega Jet homologué ISI Inde et DOT américain
https://www.expat-dakar.com/annonce/x-adv-2023-6183499,Venant,Honda,2023.0,Plateau,4850000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/335605f6d562bc19c257b41ae80ce0d3/-/horizon-files-prod/ed/picture/qxjpkmr2/d1b32ef2aa171aebdf9d7f5d907f62c31fc0f081.jpg,"X Adv 750cm3 venant  2023 avec 6700 km au compteur avec cmc. Prix négociable, pour plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/vente-africa-twin-2022-6234437,Neuf,Honda,2022.0,Guediawaye,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a026716310b98aa12b8157c711c18af6/-/horizon-files-prod/ed/picture/qj4qdw4w/e19760fcf39c4fff2c5fd28e74496941084a2053.jpg,"Africa Twin CRF 1100 avec 3 valises

Promo de fin d'année belle moto garée et bâchée.

En excellent état, très propre avec papier complet: carte à grise et assurance."
https://www.expat-dakar.com/annonce/harley-davidson-48-de-2016-6221740,Venant,Harley Davidson,2016.0,Almadies,13500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0ca13e926753d7dcf64b6a6cbbccdfaf/-/horizon-files-prod/ed/picture/qde7j082/4bd6e4355141bd290834af169527dbc9ece4e020.jpg,"Je mets en vente ma magnifique Harley-Davidson Forty-Eight 1200 cc de 2016. Cette moto est en excellent état, parfaitement entretenue et prête à offrir une expérience de conduite inoubliable. Elle allie le style rétro emblématique de Harley avec des performances robustes. Révision récente effectuée chez Harley Davidson Australie (Gold Coast), pneus neuf, toujours entreposée dans un garage à l'abri des intempéries. Moto customisée idéale pour les passionnés et pour ceux qui veulent découvrir l'univers Harley Davidson avec un modèle emblématique. Si vous êtes intéressés contactez moi."
https://www.expat-dakar.com/annonce/scooter-a-vendre-6235406,Venant,Suzuki,2004.0,Sicap foire,750000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc883d9e5e87808f96313dcfdfbcd828/-/horizon-files-prod/ed/picture/qwep99e5/389a9e364fff1d2e8969694089f9c7e6f7df5376.jpg,"Je vends ma Suzuki Burgman 2004 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/scooter-x-max-250-injection-6237029,D'occasion,Yamaha,2015.0,Colobane,750000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5aba13086a6486f2605f539048383dca/-/horizon-files-prod/ed/picture/qq42kr6w/dd6e75373e99a7ad58761eb7f59ceb98af093840.jpg,"Je vends ma    . Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/mt-07-tracer-2022-6237397,Venant,Yamaha,2022.0,Fann Hock,2865000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4197f2f53893630438e4aa2984535665/-/horizon-files-prod/ed/picture/q44n2vn4/c7c3d881a43701b324b6da15f4e895b0ee9b81d6.jpg,"Je vends ma Yamaha MT 2022 :transmission. Révision complète à 1300 km

Mt 07 tracer venant en parfait état moin de 2 mil km, avec ligne standard et une  ligne akrapovic compétition ,moto maniable ,puissante et légère vendue avec CMC et possibilité de mutation

. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/veste-et-gants-motards-6237401,Neuf,Beta,2024.0,Castor,1,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e1a3906eeac9fc250d89c4c412c9996a/-/horizon-files-prod/ed/picture/q78wdzwj/dfb44a63e5ea8ffdcd373fc25ebbf3b504e2a2af.jpg,Veste et gants de protection motards.
https://www.expat-dakar.com/annonce/scooter-6237688,Venant,Vespa,2017.0,Plateau,900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ca309b18879560ecd1db15913125ad2e/-/horizon-files-prod/ed/picture/q6xd299n/5265016f968331fd0e0ade494f42241d9327f0d8.jpg,"Je vends ma Vespa Vespa 2017 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/burgumane-6238801,Venant,Suzuki,2017.0,Parcelles Assainies,275000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/71f0490dc26c51e6727f7d1d2c1e4c50/-/horizon-files-prod/ed/picture/q78wdk8e/25f42286087325768e5edc980946e5718a87d653.jpg,"Je vends ma Suzuki Burgman  :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/trotinette-electrique-6239614,Venant,Autre,2024.0,Parcelles Assainies,25,https://i.roamcdn.net/hz/ed/listing-thumb-543w/07a6fdfde97c1965c309ca19d3d6f57b/-/horizon-files-prod/ed/picture/qkr8d9zj/c08b664c0ed56a7cbab2b74f0f1c32737fb1de68.jpg,"Je vends ma   2024 . Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/africa-twin-6240173,Venant,Honda,2022.0,Médina,6000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8dac04c9cff4dcbd298501562b4c462d/-/horizon-files-prod/ed/picture/qq42xqmz/7929dc7c6314ff80539253f4f0ff4e23f8941891.jpg,"Je vends ma   Moto  Africa twin 2022 :transmission. Révision complète à 36000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/velo-electrique-neuf-6241020,Neuf,Autre,2023.0,Plateau,300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fa22cb8db7203ad8edc8e77a943f400d/-/horizon-files-prod/ed/picture/qenvz5zk/db22b1e19fdabea5090ff42311f102b4c0b52133.jpg,"JE VENDS DES VÉLOS ÉLECTRIQUES NEUFS

À 0 km.

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/moto-africa-twin-6241476,D'occasion,Honda,2016.0,Ngaparou,3500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/da915a5d70d58bad529b223a43574f5d/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8mvk5/3ef9bba04356aeb6bcbf06d7bd0f7a809c224e21.jpg,"Je vends ma Honda XRV Africa Twin 2016 :transmission. Révision complète à 45700 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/nine-t-6241860,Venant,BMW,2020.0,Hann marinas,3100000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9fb04f467b7c6e31b8026c398837091f/-/horizon-files-prod/ed/picture/qpdmrmjx/7540cd860afd2cbd5b615256b7fabc2bcc75e55b.jpg,"Je vends ma BMW R nine t 1200cc année 2020 :transmission. Révision complète à 3000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/yamaha-tenere-6242097,Neuf,Yamaha,2020.0,Guediawaye,5200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b86e257383de12b607fa7e0dc4460bcf/-/horizon-files-prod/ed/picture/q44nwnz9/da5039d5ef0786870fc083c6a7a1f1ac490abd1a.jpg,🚨 En vente chez Kouwagne Business Enterprise : Yamaha Ténéré 700cc 2022 ! 🚨
https://www.expat-dakar.com/annonce/ducati-6242193,Venant,Ducati,2022.0,Guediawaye,3800000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/91be05bdce4e3ff68428178eb3a8a04b/-/horizon-files-prod/ed/picture/qngp89dg/08ba14e6836d382ee192fab3ce21a7f3e5cdc9cf.jpg,🚨 En vente chez Kouwagne Business Enterprise : Ducati Multistrada 950 S 🚨
https://www.expat-dakar.com/annonce/piaggo-typhon-50cc-6242732,Venant,Piaggio,2016.0,Guediawaye,300000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e1a0d5d3a768898678c5e7a0799513a8/-/horizon-files-prod/ed/picture/qrz8mn84/c7cacf955e66d77a3fc72fe13367c00f0861e74f.jpg,"Je vends ma Piaggio Piaggio 2016 :transmission. Révision complète à 13579 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/piaggo-zip-100cc-avec-cmc-6242736,Venant,Piaggio,2020.0,Guediawaye,290000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/baa5ba51b3310100c8603c1b95770565/-/horizon-files-prod/ed/picture/qkr8np8z/b7a97ce7e5f077fe2a169abc61b62ac92391fadb.jpg,"Je vends ma Piaggio Zip 2020 :transmission. Révision complète à 16283 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/beverly-200cc-6242860,Venant,Piaggio,2018.0,Guediawaye,550000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6989a0eb7e7e476d6352268af1cf006e/-/horizon-files-prod/ed/picture/qpdmr02j/3e49a9c3bee840e8b9df56b343988a5e5a7dc830.jpg,"Je vends ma Piaggio Beverly 2018 :transmission. Révision complète à 1079 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/aprilia-factory-50cc-6242857,Venant,Aprilia,2020.0,Pikine,320000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/219c5526d9990285a8586295252f40a3/-/horizon-files-prod/ed/picture/qgqw7pzm/993dc97bfe6983aa5149465df1761ab7e58b16dc.jpg,🚨 Nouvelle annonce exclusive chez Kouwagne Business Enterprise ! 🚨
https://www.expat-dakar.com/annonce/vespa-lx-50cc-2-temps-6242743,Neuf,Vespa,2021.0,Guediawaye,295000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a5f8ab029816c92b084bf9549ddc61d9/-/horizon-files-prod/ed/picture/qzvpwz8v/1ead684da798236d596124ea112f3e9d24cce40e.jpg,📣a VESPA LX 50CC 2 TEMPS  🛵✨
https://www.expat-dakar.com/annonce/xmax-250-injection-nouveau-modele-6243625,Neuf,Yamaha,2024.0,Liberte 6 extension,975000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/185e4f5ead6c6d0f2dc820843d7dcb1a/-/horizon-files-prod/ed/picture/q0g7v9gw/1da810d7247f9ee28929a5ddb733f2809bfec212.jpg,"Je vends ma Yamaha  2024 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/yamaha-450-yzf-2023-6243953,D'occasion,Yamaha,2023.0,Virage,4000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2250d18180459bf9000afa519e2c230c/-/horizon-files-prod/ed/picture/q44nw6g4/3d62e3ac347b0ac2c6bafb862afa0a41c74d5b66.jpg,Yamaha 450 YZF 2023 acheté neuve chez Yamaha cfao Sénégal.
https://www.expat-dakar.com/annonce/piaggo-6244543,Venant,Piaggio,2007.0,Guediawaye,150000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ef80b39ddd3e2b92cfb56eeb414eeb5/-/horizon-files-prod/ed/picture/qzvpwx7n/288597d89f3a00dc8c412d9a01d155644ad2f235.jpg,🚨 À VENDRE : Scooter Piaggio Liberty 50cc 2 Temps 🚨
https://www.expat-dakar.com/annonce/moto-electrique-6243845,Neuf,Autre,2024.0,Plateau,850000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ea45d8a051072b29f65a45d8a22f8e89/-/horizon-files-prod/ed/picture/q78w40m5/43d390ef545951186e0694ab7fb52922a1f0b465.jpg,Je vends moto électrique avec betterie lithium d'une autonomie de 120km
https://www.expat-dakar.com/annonce/suzuki-65-cross-6244730,Venant,Suzuki,2023.0,Patte d‘oie,450000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d115c44d0b84a94ed4ce1c602718da55/-/horizon-files-prod/ed/picture/q8v4rnk9/c3fa1940dab6cd9be3598b92f3c0a80425a360a6.jpg,"suzuki 65 cross automatique a vendre pour enfants

Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/yamaha-125-cross-enduro-6244736,Venant,Yamaha,2023.0,Patte d‘oie,680000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d033aba3df146a90aea74349ae63aef0/-/horizon-files-prod/ed/picture/qkr8n26n/1f399ef02e3ee08ed16a73b9852541adfe3141d3.jpg,"Je vends ma Yamaha 125 cross eudero kic même moteur que les ybr

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/moto-husqvarna-tres-propre-6245094,Venant,Husqvarna,2019.0,Saly Portudal,1900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb5548abd8b168cb8f8af48fa88cbe63/-/horizon-files-prod/ed/picture/qwep08ed/28c8004bc0984c13bca0c082facdd42951ce74f2.jpg,"Je vends ma Husqvarna vitpilen 701de  2019 :transmission. Révision complète à 7800 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/liberty125-saaraba-6168841,D'occasion,Piaggio,2008.0,Ouest foire,220000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a736530e0b0e4c7a81aa46cad212f7e6/-/horizon-files-prod/ed/picture/q56drr5e/aa8bf3b99055bbc5d0ba49ccb33248fafbc0bb0b.jpg,"Je vends ma Piaggio Liberty 2008 : Tout propre avec ses papiers.

Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/kymco-like-125cc-6144744,Venant,Kymco,2024.0,Pikine,525000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e2f834f2be757c193876070b9536a76f/-/horizon-files-prod/ed/picture/q6xdqxj4/aaec4e39bcbcf5ea9ebf695b7c42f05aed5768b4.jpg,"Kymco like 125cc venant jamais rouler ici avec papiers,  carénage propre et complet."
https://www.expat-dakar.com/annonce/suzuki-burgman-250cc-6186801,Venant,Suzuki,2024.0,Pikine,575000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/50c3274e064a7970898f3fa923e82442/-/horizon-files-prod/ed/picture/q78wgv4j/de61e9e51a92c532f4711a44e3ece672fc4a304b.jpg,"Suzuki burgman 250cc, venant jamais rouler ici avec papiers, moteur en parfait état"
https://www.expat-dakar.com/annonce/tracer-9-gt-2023-neuve-6154145,Neuf,Yamaha,2023.0,Plateau,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a958ed7c199ab6c519c294def8afbaec/-/horizon-files-prod/ed/picture/q78wjn5e/6aa7d45327513e407c74648c2d134f3224996b9c.jpg,Yamaha Tracer 9 GT 2023 couleur Pure White⚪️ Neuve même pas encore rodée AV:
https://www.expat-dakar.com/annonce/yamaha-xtr660-6207504,Venant,Yamaha,2006.0,Plateau,2100000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/48afd727bf1122d437c0d95cf0286ba7/-/horizon-files-prod/ed/picture/q9mjw4g5/faf2135ca284c1c98b4aeb4c93f4c212c6cafe82.jpg,"Je vends ma Yamaha XT 2006 :transmission. Révision complète à 16000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/scooter-x-city-250-cm3-avec-carte-grise-a-vendre-6243720,Réconditionné,Yamaha,2010.0,Cité Damel,700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/33df5c7cb9cdb3fede0b3507a7ee6192/-/horizon-files-prod/ed/picture/qenvzxr2/e470889c8b5625cb1c6a0913d35ff8046e29a4a3.jpg,"Je vends ma Yamaha X-City  250 cm3  avec sa carte grise. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi"
https://www.expat-dakar.com/annonce/scouteur-suzuki-6244337,Venant,Suzuki,2017.0,Parcelles Assainies,350000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d1df718e8689e6f6480e8407a17d6773/-/horizon-files-prod/ed/picture/qj4q9zww/073aa870ec47a0e1a3295e517f6491abbd9dac4c.jpg,"Je vends ma Suzuki Burgman 2017 :transmission. Révision complète à 1966737 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi. Avec papier CMC"
https://www.expat-dakar.com/annonce/africa-twin-2019-serie-speciale-anniversaire-6248404,D'occasion,Honda,2019.0,Saly,2500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f3b67e278ba4052510851838c9bdd116/-/horizon-files-prod/ed/picture/q9mjxqpn/2e099f3b156e3ced63e71df0fe6afefeaf96086c.jpg,"Série spéciale, très peu roulée (débattements de suspensions plus grands, selle plate, bulle haute et réservoir d'essence à la capacité augmentée) A voir à Saly, chez Doc riders (les appeler directement)."
https://www.expat-dakar.com/annonce/yzf-250-2021-a-vendre-6248648,D'occasion,Yamaha,2021.0,Bargny,3000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0ffc547d9f6a74224b1073a522f857cf/-/horizon-files-prod/ed/picture/q9mjx7gw/b58e733e261bcb84e0704d734a9ae64a52846e20.jpg,"Je vends ma yzf 250 2021 . Moto en règle. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/yzf-450-2017-a-vendre-6248643,D'occasion,Yamaha,2017.0,Bargny,2500000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e027a1587a87f2582848c444d9f0cffb/-/horizon-files-prod/ed/picture/qzvpwmx8/cc0cbec8c23c97b48e73b67847b4327b07c8d8fa.jpg,"Je vends ma yzf 450 2017. Moto en règle. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/malaguiti-f12r-50-a-vendre-6248637,D'occasion,Malaguty,2013.0,Plateau,280000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5cb272904cb6be17cb0a8833c516f15a/-/horizon-files-prod/ed/picture/qj4q9kxv/89e93efb83f25ab48137b6d088930fb9213d74d4.jpg,"Je vends mon malaguiti f12r 50 de 2013 . Scooter déjà  Immatriculée .Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/beverly-toureur-250c-6248735,D'occasion,Autre,2023.0,Plateau,750000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/98a7a460c7d49a54e30c75c155af3b5c/-/horizon-files-prod/ed/picture/qgqw7xk8/6c0a6ab22626c5c7a5c7d20168bbbf093b694956.jpg,"Je vends ma Moto 2 roues  Beverly toureur 250C  . Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/tenere-6248904,Venant,Yamaha,2023.0,Parcelles Assainies,5000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d90c326f5f8dab3f0e23d862bc3c498d/-/horizon-files-prod/ed/picture/q9mjx748/316c714895054f1e69eecd89d02aae106ddd863c.jpg,"yamaha tenere 700 World Raid venant

Année 2023

2 réservoir"
https://www.expat-dakar.com/annonce/buggy-2013-6181763,D'occasion,Volkswagen,2013.0,Mbour,2979996,https://i.roamcdn.net/hz/ed/listing-thumb-543w/45f07e852503044eba977f13e00ffc72/-/horizon-files-prod/ed/picture/q56dz8pp/5229e1ec75f9842f46fa812a29a7f24e273a469f.jpg,"Je vends ma Volkswagen  2013 :transmission. Révision complète à 91850 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/quad-yamaha-grizzly-600-6039493,D'occasion,Yamaha,2013.0,Mbour,2450000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/584b5cc81d28c0150a78eb639991deec/-/horizon-files-prod/ed/picture/qngxep7w/3b0536f3138b266089bc0ca6bd47ff8f703cebd2.jpg,"Je vends ma Yamaha  2013 :transmission. Révision complète à 15000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/honda-africa-twin-1100-6250894,Venant,Honda,2023.0,Hann maristes,4900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f2a12a990aa566207509150a796a944e/-/horizon-files-prod/ed/picture/qwepxee5/b39c25db1ed9683836d794d7d358a26ea7a65d28.jpg,"Je vends ma Honda XRV Africa Twin 2023 :transmission. Révision complète à 20000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/casque-ls2-valiant2-original-6251893,Neuf,CPI,2023.0,Médina,250000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/847e00a03db620be79e2ca182d841868/-/horizon-files-prod/ed/picture/qngpvxdr/21a191c87fc2dd0a83d0b6b3f4af776b460af8ca.jpg,"Je vends ma   2023 :transmission. Révision complète à 0 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/moto-electrique-pour-enfant-6243826,Neuf,Autre,2024.0,Grand-Yoff,80000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e36c2b143243a7676b8e09a9f62087cb/-/horizon-files-prod/ed/picture/q9mjxnw5/723c57b5bf229a1431290193fa5d7122d0e970be.jpg,"Je vends mes moto Électrique pour enfant de 3ans à 7ans 00km . Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi.

Stock limité!"
https://www.expat-dakar.com/annonce/moto-tricycle-200-a-eau-6252257,Neuf,Autre,2025.0,Zone industrielle,1,https://i.roamcdn.net/hz/ed/listing-thumb-543w/75d7168c69a99816e3d997c59e580051/-/horizon-files-prod/ed/picture/qgqwr9n0/217cd74921bc03279b2787d35b164cd0b47bfb2d.jpg,"Je vends ma   2025 . Révision complète à 60 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/1250gs-6253137,D'occasion,BMW,2019.0,Mermoz,4200000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/825337a8a83edf8406dd7fab43aed0bd/-/horizon-files-prod/ed/picture/qj4qg6gw/51c38e0a9c3893c40afb94765aa81d5a4ad71951.jpg,"Je vends ma  moto 1250gs 2019 . Révision complète à 20000 km. État comme neuve. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/honda-pcx-6253752,Venant,Honda,2019.0,Fann,900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/330d2618ff65a67d9e57d32d71ac7e2a/-/horizon-files-prod/ed/picture/q8v48pqn/e133a41878d35a34b9c991de35f85bb07b4e186f.jpg,"Je vends ma Honda PCX  :transmission. Révision complète à 79000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/honda-forza-250-a-vendre-6254379,Venant,Honda,2020.0,Guediawaye,900000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/74bc969c779e1dbd99a27b5c8ebd7cd9/-/horizon-files-prod/ed/picture/qgqwrdm2/eb19424b3eb481a618af734d2ac3b3cdc37c81b1.jpg,"Je vends ma Honda   :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/moto-tricycle-n-roues-6064802,Neuf,Lifan,2024.0,Castor,1,https://i.roamcdn.net/hz/ed/listing-thumb-543w/db76726ddc60658973462a21803ee543/-/horizon-files-prod/ed/picture/qv4e7558/e62337323745c2821d432d4ed8f96599f65682b4.jpg,"Je vends ma Lifan  2024 :transmission. Révision complète à 0 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/bmw-s1000xr-6126034,Venant,BMW,2018.0,Cambérène,3000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6b8f66c095c19b0c116d2e1a21ec4a50/-/horizon-files-prod/ed/picture/qm5gpvrr/7639c61b7ce0e7c119d1d0a24e5fa4a0bce4c3b2.jpg,"Je vends ma BMW S 2018

Vente flash 👋

BMW s1000xr  Année 2018

3mode de conduite

Poignet chauffante

Kilométrage 26 000

Papier cmc"
https://www.expat-dakar.com/annonce/yamaha-mt-09-6254593,D'occasion,Yamaha,2020.0,Guediawaye,4000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/60fb15a907b5cf174555f302c7a9479e/-/horizon-files-prod/ed/picture/qngpvjvv/de56ef67ee13bd9adb287348877aec3815e1cc99.jpg,"Je vends ma BMW  2015,2.0 :transmission. Révision complète à 150000 km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/honda-forza-lets-go-venant-6195383,Venant,Honda,2019.0,Liberte 6 extension,1600000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9e85bfdb4e59f5d92b84ab8337dff468/-/horizon-files-prod/ed/picture/q2j0gmw8/9d83332639002f9812d070ef90786e44c336238b.jpg,"Je vends ma Honda  2019 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/piaggio-gilera-nexus-250cc-injection-avec-carte-grise-6217181,D'occasion,Piaggio,2010.0,Castor,775000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9755d6ec143957219f1ffee31db7683c/-/horizon-files-prod/ed/picture/qj4qw8zr/22bec06bea6effc5e765c7857b734d88a0bd3a13.jpg,"Piaggio Gilera Nexus 250cc injection 2010

-Carte grise

-Assurance 3 mois"
https://www.expat-dakar.com/annonce/moto-electrique-tres-econome-6255862,D'occasion,Autre,2023.0,Mermoz,600000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/062307be1aacefe559714bea4e7b9e40/-/horizon-files-prod/ed/picture/qde7q6d2/1d9dd735e98f5491576837bee2275ee59c2689ef.png,Je vends ma moto electrique:
https://www.expat-dakar.com/annonce/ktm-690-smc-2013-6257298,D'occasion,KTM,2013.0,Almadies,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0bc892cce0f5859bf195285430116680/-/horizon-files-prod/ed/picture/qrz8wmnm/1636c192090be53786808afdafb47c7bc44f6bd0.jpg,Je vends une KTM 690 SMC 2013 avec mirroir et clignotants fonctionnels.
https://www.expat-dakar.com/annonce/moto-6256885,D'occasion,BMW,2021.0,Mermoz,4000000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2d9616ee53703d9f6007b4c94fce67a3/-/horizon-files-prod/ed/picture/q56dn2ge/9c9dcfd0b8cdbcd86d104f4bed51e0b586bae858.jpg,"Je vends ma BMW G 2021 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
https://www.expat-dakar.com/annonce/fly-6254411,Venant,Piaggio,2014.0,Guediawaye,550000,https://i.roamcdn.net/hz/ed/listing-thumb-543w/53af8f367f66e4df9d1eb593a78e54fe/-/horizon-files-prod/ed/picture/qxjpmkwq/0a4ff886ab7b0a38da8729c3506271c98aa5864d.jpg,"Je vends ma Piaggio  2014 :transmission. Révision complète à  km. Si vous êtes intéressés ou souhaitez plus d'informations, contactez moi."
